cell_id,r_c,x_c,z_c,radial_pos,A_true,rel_err_N200,rel_err_N317,rel_err_N502,rel_err_N796,rel_err_N1262,rel_err_N2000
7.700000000000000000e+01,1.992644757852986559e-01,-4.186468856032358743e-01,3.109055648298791330e-01,5.214666672640496659e-01,1.495090069581351544e-01,1.694973948267453068e-03,-3.845185104632831141e-04,7.212452061855501029e-04,1.901285576308975322e-04,6.654815787610068867e-05,8.210563998889419679e-05
7.800000000000000000e+01,1.923415512406648209e-01,-2.185705773738993996e-01,7.689536851684936059e-01,7.994140774515835490e-01,2.255026402848606115e-01,1.983915514837564231e-03,2.604893357002202592e-03,2.419588532320826602e-04,5.931412353052945008e-04,-1.605889174661756513e-04,-7.440281162651718461e-05
7.900000000000000000e+01,1.190067708963644250e-01,-1.474444689994529878e-01,8.568647608086679135e-01,8.694579286855841360e-01,1.018287173445192317e-01,3.837343875175758257e-03,3.258287618552069276e-03,5.652912266108200967e-03,-8.872173887279899418e-04,-8.539139700025621948e-05,-8.297540570711969821e-05
8.000000000000000000e+01,1.636593267962437315e-01,-3.811290952094268381e-01,4.550224110110873132e-01,5.935526781487041603e-01,1.066405049813011763e-01,-1.956397432860024210e-03,8.763044608128822688e-05,-9.244048142142968771e-05,-4.036075261931726388e-04,3.661891765065483639e-04,1.887596789011958265e-04
8.100000000000000000e+01,1.246134043231428568e-01,-6.728452828395933283e-01,-3.530532291688590618e-01,7.598469301550485611e-01,7.737880987539669242e-02,3.344956959393741158e-03,6.985711509821523890e-04,-7.032457085149879106e-04,2.839022720868555894e-04,1.117962573189412723e-04,-5.624015777705437813e-05
8.200000000000000000e+01,1.293968240295155780e-01,-8.195696455780270284e-01,-1.447368499963962163e-01,8.322518607367436205e-01,1.023563317250335142e-01,-4.085784624984545310e-03,1.420923910511406874e-03,1.816382690811302325e-04,7.948619287301283975e-05,-1.767565490620182089e-04,2.358515810185757289e-05
8.300000000000000000e+01,1.678678551070711400e-01,-3.529255336197611448e-01,4.529334458088857818e-01,5.741995634037908580e-01,1.102238058597677234e-01,-3.084154120252202702e-03,8.888008540732794671e-04,-1.252867459727857735e-04,-3.247343799328561431e-04,1.103026965800779635e-04,1.441489132971707221e-04
8.400000000000000000e+01,1.121983774033506326e-01,-5.361864475495028426e-01,-6.271628636042703153e-01,8.251237264920118220e-01,7.345346799677714145e-02,3.664940067483080099e-03,-7.862413511522392540e-04,-3.159769599306860854e-04,-1.288130892742600508e-04,-9.294295709560973506e-05,-2.373068328478389333e-04
8.500000000000000000e+01,1.601725357683094209e-01,-3.163277025605330528e-01,-6.282994739473425350e-01,7.034368801603541055e-01,1.173891676825295632e-01,1.862494539643488878e-03,2.167183967090036134e-04,3.674216374802696805e-04,4.033213464924578773e-04,-5.207309818109351340e-04,-6.433991978993525152e-05
8.600000000000000000e+01,1.566714316984624822e-01,-4.268970974568593868e-01,-1.637030927885711473e-01,4.572087427047243358e-01,8.767460972899779326e-02,-1.501353441436092950e-03,-1.800237372244883893e-03,-1.439461762360982888e-03,-8.118111755184287404e-04,-1.695138003785512382e-04,1.362956864001674262e-04
8.700000000000000000e+01,1.898089529920067853e-01,-5.391835508002688071e-01,4.617091793818294265e-01,7.098551033690103651e-01,1.695136903155240460e-01,1.740299931382693899e-03,-9.213018241638337713e-06,4.512818928701367582e-04,3.557776068108253753e-05,-5.992040482727389872e-05,-3.521964469066496406e-05
8.800000000000000000e+01,6.723989499213578469e-02,-5.016797855799824957e-01,-4.948098528619887526e-01,7.046413256039416595e-01,2.013115240914534199e-02,1.514764589024331087e-03,8.662255710161215205e-03,-4.835017900572946559e-05,1.715849412218917180e-03,8.425754421299558317e-04,-1.737495593893134682e-04
8.900000000000000000e+01,1.593522675614464368e-01,-2.157706037927679399e-01,-1.405786170759962816e-01,2.575253405785443150e-01,8.319143275086268718e-02,5.073588402504380923e-04,-4.561118650465711966e-04,5.637321894791380572e-04,-7.597998571200470508e-04,-1.358229464327731506e-04,9.718051974250130343e-07
9.000000000000000000e+01,1.891135892936839924e-01,-2.726926336168884468e-01,4.277683360684134128e-01,5.072938219332595589e-01,1.328961771653106583e-01,2.144807541103022075e-03,-2.113865320030328121e-04,7.968755607707933564e-04,6.859336170328411697e-05,-1.679943926201632465e-04,-9.297911452799123566e-05
9.100000000000000000e+01,1.951889284886970111e-01,-7.170180361070975505e-02,2.064520380990850501e-01,2.185488336191590275e-01,1.240068738599993531e-01,1.179037888154876867e-04,1.331159166059858734e-03,1.111027780936746368e-03,1.454978663628647695e-04,-1.194844970486830249e-05,5.070528920736450118e-06
9.200000000000000000e+01,5.220594574480539457e-02,-6.271894895639484879e-01,-1.854200325798299187e-01,6.540238866443575105e-01,1.134750261305404219e-02,3.946352974967393124e-02,-1.425204294385273851e-02,8.257422969401906343e-03,-3.980686425232415893e-03,1.489197465948777221e-03,7.686470011192270135e-04
